X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,DEPARTAMENTO,MUNICIPIO,RED,CODIGO__ESTABLECIMIENTO,TIPO,SUB_SEC,NIVEL,INSTITUCION,AMBITO,ZONA_O_BARRIO,DIRECCION_DEL_ESTABLECIMIENTO,HORARIO_DE_ATENCION,HORARIO,No_CAMAS_EMERGENCIA,No_CAMAS_OBSERVACION,No_CAMAS_INTERNACION,No_CAMAS_UTI,No_CAMAS_UCI,No_MEDICO_C_ITEM,No_LIC_ENF_C_ITEM,No_AUX_ENF_C_ITEM,No_MEDICO_C_CONTRATO,No_LIC_ENF_C_CONTRATO,No_AUX_ENF_C_CONTRATO,TOTAL_MEDICOS,TOTAL_LIC_ENFERMERAS,TOTAL_AUX_ENFERMERAS,TOTAL_RR_HH_BATA_BLANCA,OTROS_RRHH_C_ITEM,OTROS_RRHH_C_CONTRATO,TOTAL_RR_HH_BATA_GRIS,TELEFONO_ESTABLECIMIENTO,NOMBRE_DIRECTOR,CELULAR_RESPONSABLE,POBLAC_PROYEC_2022,LATITUD,LONGITUD,icon_url
-68.10755,-16.5266,CLINICA MÉDICA DE ATENCIÓN INTEGRAL OBRAJES S.R.L. (CMAIO SRL),DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LA PAZ                        <br>RED: RED - 5 SUR              <br>CODIGO  ESTABLECIMIENTO: 200894<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: Z/ SUR / OBREJES <br>DIRECCION DEL ESTABLECIMIENTO: AV. HERNANDO SILES  C/9 <br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 1<br>No CAMAS INTERNACION: 6<br>No CAMAS UTI: 6<br>No CAMAS UCI: 11<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 3<br>No LIC ENF C/CONTRATO: 0<br>No AUX ENF C/CONTRATO: 1<br>TOTAL MEDICOS: 3<br>TOTAL LIC ENFERMERAS: 0<br>TOTAL AUX ENFERMERAS: 1<br>TOTAL RR HH BATA BLANCA: 4<br>OTROS RRHH C/ITEM: 3<br>OTROS RRHH C/CONTRATO: 6<br>TOTAL RR HH BATA GRIS: 9<br>TELEFONO ESTABLECIMIENTO: 2782982<br>NOMBRE DIRECTOR: Dr.RAMIRO ARIEL ALANOCA MAMANI<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 956732<br>LATITUD: -16.5266<br>LONGITUD: -68.10755,,,,,"-1","0","-1",,,LA PAZ    ,LA PAZ                        ,RED - 5 SUR              ,"200894.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,Z/ SUR / OBREJES ,AV. HERNANDO SILES  C/9 ,24 Hrs.,CONTINUO,"2.0","1.0","6.0","6.0","11.0","0.0","0.0","0.0","3.0","0.0","1.0","3.0","0.0","1.0","4.0","3.0","6.0","9.0","2782982",Dr.RAMIRO ARIEL ALANOCA MAMANI,,"956732.0","-16.5266","-68.10755",
-68.10355917,-16.52763767,HOSPITAL DE LA CAJA DE CAMINOS REGIONAL LA PAZ,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LA PAZ                        <br>RED: RED - 5 SUR              <br>CODIGO  ESTABLECIMIENTO: 200899<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Seguridad Social (CAJAS)      <br>NIVEL: 2do NIVEL <br>INSTITUCION: Caja de Salud de Caminos y R.A.    <br>AMBITO: U<br>ZONA O BARRIO: OBRAJES <br>DIRECCION DEL ESTABLECIMIENTO: C/14<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 5<br>No CAMAS OBSERVACION: 5<br>No CAMAS INTERNACION: 54<br>No CAMAS UTI: 6<br>No CAMAS UCI: 3<br>No MEDICO C/ITEM: 9<br>No LIC.ENF C/ITEM: 6<br>No AUX ENF C/ITEM: 17<br>No MEDICO C/CONTRATO: 0<br>No LIC ENF C/CONTRATO: 0<br>No AUX ENF C/CONTRATO: 0<br>TOTAL MEDICOS: 9<br>TOTAL LIC ENFERMERAS: 6<br>TOTAL AUX ENFERMERAS: 17<br>TOTAL RR HH BATA BLANCA: 32<br>OTROS RRHH C/ITEM: 7<br>OTROS RRHH C/CONTRATO: 0<br>TOTAL RR HH BATA GRIS: 7<br>TELEFONO ESTABLECIMIENTO: 2782982<br>NOMBRE DIRECTOR: Dr.OSCAR VELASQUEZ ENCINAS<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 956732<br>LATITUD: -16.52763767<br>LONGITUD: -68.10355917,,,,,"-1","0","-1",,,LA PAZ    ,LA PAZ                        ,RED - 5 SUR              ,"200899.0",HOSPITAL SEGUNDO NIVEL,Seguridad Social (CAJAS)      ,2do NIVEL ,Caja de Salud de Caminos y R.A.    ,U,OBRAJES ,C/14,24 Hrs.,CONTINUO,"5.0","5.0","54.0","6.0","3.0","9.0","6.0","17.0","0.0","0.0","0.0","9.0","6.0","17.0","32.0","7.0","0.0","7.0","2782982",Dr.OSCAR VELASQUEZ ENCINAS,,"956732.0","-16.52763767","-68.10355917",
-68.06958,-16.54531,EMBRIOBIT S.R.L. (CLINICA LOS ANDES),DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LA PAZ                        <br>RED: RED - 5 SUR              <br>CODIGO  ESTABLECIMIENTO: 200913<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: LOS PINOS<br>DIRECCION DEL ESTABLECIMIENTO: JOSE AGUIRRE ACHA N°.200<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 0<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 18<br>No CAMAS UTI: 0<br>No CAMAS UCI: 2<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 7<br>No LIC ENF C/CONTRATO: 19<br>No AUX ENF C/CONTRATO: 19<br>TOTAL MEDICOS: 7<br>TOTAL LIC ENFERMERAS: 19<br>TOTAL AUX ENFERMERAS: 19<br>TOTAL RR HH BATA BLANCA: 45<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 42<br>TOTAL RR HH BATA GRIS: 42<br>TELEFONO ESTABLECIMIENTO: 2782982<br>NOMBRE DIRECTOR: Dr.JORGE ALBERTO LA FUENTE MENDEZ<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 956732<br>LATITUD: -16.54531<br>LONGITUD: -68.06958,,,,,"-1","0","-1",,,LA PAZ    ,LA PAZ                        ,RED - 5 SUR              ,"200913.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,LOS PINOS,JOSE AGUIRRE ACHA N°.200,24 Hrs.,CONTINUO,"0.0","0.0","18.0","0.0","2.0","0.0","0.0","0.0","7.0","19.0","19.0","7.0","19.0","19.0","45.0","0.0","42.0","42.0","2782982",Dr.JORGE ALBERTO LA FUENTE MENDEZ,,"956732.0","-16.54531","-68.06958",
-68.1538,-16.52235,HOSP. BOLIVIANO HOLANDES,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED BOLIVIANO HOLANDES   <br>CODIGO  ESTABLECIMIENTO: 200143<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Público                       <br>NIVEL: 2do NIVEL <br>INSTITUCION: G.A.M.                             <br>AMBITO: U<br>ZONA O BARRIO: CIUDAD SATÉLITE<br>DIRECCION DEL ESTABLECIMIENTO: AV.DIEGO DE PORTUGAL/AV. SATELITE<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 13<br>No CAMAS OBSERVACION: 5<br>No CAMAS INTERNACION: 108<br>No CAMAS UTI: 3<br>No CAMAS UCI: 12<br>No MEDICO C/ITEM: 66<br>No LIC.ENF C/ITEM: 43<br>No AUX ENF C/ITEM: 51<br>No MEDICO C/CONTRATO: 23<br>No LIC ENF C/CONTRATO: 8<br>No AUX ENF C/CONTRATO: 22<br>TOTAL MEDICOS: 89<br>TOTAL LIC ENFERMERAS: 51<br>TOTAL AUX ENFERMERAS: 73<br>TOTAL RR HH BATA BLANCA: 213<br>OTROS RRHH C/ITEM: 37<br>OTROS RRHH C/CONTRATO: 4<br>TOTAL RR HH BATA GRIS: 41<br>TELEFONO ESTABLECIMIENTO: 2818090<br>NOMBRE DIRECTOR: Dr. CORI ( SUD DIRECTOR (A) )<br>CELULAR RESPONSABLE: 70176866<br>POBLAC PROYEC 2022: 1109048<br>LATITUD: -16.52235<br>LONGITUD: -68.1538,,,,,"-1","0","-1",,,LA PAZ    ,EL ALTO                       ,RED BOLIVIANO HOLANDES   ,"200143.0",HOSPITAL SEGUNDO NIVEL,Público                       ,2do NIVEL ,G.A.M.                             ,U,CIUDAD SATÉLITE,AV.DIEGO DE PORTUGAL/AV. SATELITE,24 Hrs.,CONTINUO,"13.0","5.0","108.0","3.0","12.0","66.0","43.0","51.0","23.0","8.0","22.0","89.0","51.0","73.0","213.0","37.0","4.0","41.0","2818090",Dr. CORI ( SUD DIRECTOR (A) ),"7.0176866E7","1109048.0","-16.52235","-68.1538",
-68.16036,-16.5131,HOSPITAL REPUBLICA ISLAMICA DE IRAN  ,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED BOLIVIANO HOLANDES   <br>CODIGO  ESTABLECIMIENTO: 200764<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos no Gubernamentales <br>NIVEL: 2do NIVEL <br>INSTITUCION: ONG                                <br>AMBITO: U<br>ZONA O BARRIO: VILLA DOLORES<br>DIRECCION DEL ESTABLECIMIENTO: AV. TIAHUANACU  C/8 Nº 30<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 6<br>No CAMAS OBSERVACION: 6<br>No CAMAS INTERNACION: 16<br>No CAMAS UTI: 3<br>No CAMAS UCI: 3<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 41<br>No LIC ENF C/CONTRATO: 19<br>No AUX ENF C/CONTRATO: 8<br>TOTAL MEDICOS: 41<br>TOTAL LIC ENFERMERAS: 19<br>TOTAL AUX ENFERMERAS: 8<br>TOTAL RR HH BATA BLANCA: 68<br>OTROS RRHH C/ITEM: 1<br>OTROS RRHH C/CONTRATO: 20<br>TOTAL RR HH BATA GRIS: 21<br>TELEFONO ESTABLECIMIENTO: 2818090<br>NOMBRE DIRECTOR: Dra.MOHAMMADALI HERAVI<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1109048<br>LATITUD: -16.5131<br>LONGITUD: -68.16036,,,,,"-1","0","-1",,,LA PAZ    ,EL ALTO                       ,RED BOLIVIANO HOLANDES   ,"200764.0",HOSPITAL SEGUNDO NIVEL,Organismos no Gubernamentales ,2do NIVEL ,ONG                                ,U,VILLA DOLORES,AV. TIAHUANACU  C/8 Nº 30,24 Hrs.,CONTINUO,"6.0","6.0","16.0","3.0","3.0","0.0","0.0","0.0","41.0","19.0","8.0","41.0","19.0","8.0","68.0","1.0","20.0","21.0","2818090",Dra.MOHAMMADALI HERAVI,,"1109048.0","-16.5131","-68.16036",
-68.156295,-16.51633,HOSPITAL VILLA DOLORES                         ,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED BOLIVIANO HOLANDES   <br>CODIGO  ESTABLECIMIENTO: 200822<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: VILLA DOLORES <br>DIRECCION DEL ESTABLECIMIENTO: AVENIDA ARICA<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 2<br>No CAMAS INTERNACION: 20<br>No CAMAS UTI: 10<br>No CAMAS UCI: 10<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 11<br>No LIC ENF C/CONTRATO: 3<br>No AUX ENF C/CONTRATO: 13<br>TOTAL MEDICOS: 11<br>TOTAL LIC ENFERMERAS: 3<br>TOTAL AUX ENFERMERAS: 13<br>TOTAL RR HH BATA BLANCA: 27<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 16<br>TOTAL RR HH BATA GRIS: 16<br>TELEFONO ESTABLECIMIENTO: 2829269<br>NOMBRE DIRECTOR: Dr.RANDOLPH CARLOS CORTES ARCANI<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1109048<br>LATITUD: -16.51633<br>LONGITUD: -68.156295,,,,,"-1","0","-1",,,LA PAZ    ,EL ALTO                       ,RED BOLIVIANO HOLANDES   ,"200822.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,VILLA DOLORES ,AVENIDA ARICA,24 Hrs.,CONTINUO,"2.0","2.0","20.0","10.0","10.0","0.0","0.0","0.0","11.0","3.0","13.0","11.0","3.0","13.0","27.0","0.0","16.0","16.0","2829269",Dr.RANDOLPH CARLOS CORTES ARCANI,,"1109048.0","-16.51633","-68.156295",
-68.1602927,-16.515524,CENTRAL DE EMERGENCIAS NUEVA ESPERANZA  HOSPITAL AGRAMONT MR,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED BOLIVIANO HOLANDES   <br>CODIGO  ESTABLECIMIENTO: 200851<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Organismos Privados           <br>NIVEL: 2do NIVEL <br>INSTITUCION: Entidades Privadas                 <br>AMBITO: U<br>ZONA O BARRIO: VILLA DOLORES<br>DIRECCION DEL ESTABLECIMIENTO:  C/11  N° 4035<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 10<br>No CAMAS OBSERVACION: 5<br>No CAMAS INTERNACION: 80<br>No CAMAS UTI: 20<br>No CAMAS UCI: 41<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 31<br>No LIC ENF C/CONTRATO: 42<br>No AUX ENF C/CONTRATO: 35<br>TOTAL MEDICOS: 31<br>TOTAL LIC ENFERMERAS: 42<br>TOTAL AUX ENFERMERAS: 35<br>TOTAL RR HH BATA BLANCA: 108<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 48<br>TOTAL RR HH BATA GRIS: 48<br>TELEFONO ESTABLECIMIENTO: 73098818<br>NOMBRE DIRECTOR: Dra.GLORIA CLEOFE AGRAMONT CARRILLO<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1109048<br>LATITUD: -16.515524<br>LONGITUD: -68.1602927,,,,,"-1","0","-1",,,LA PAZ    ,EL ALTO                       ,RED BOLIVIANO HOLANDES   ,"200851.0",HOSPITAL SEGUNDO NIVEL,Organismos Privados           ,2do NIVEL ,Entidades Privadas                 ,U,VILLA DOLORES, C/11  N° 4035,24 Hrs.,CONTINUO,"10.0","5.0","80.0","20.0","41.0","0.0","0.0","0.0","31.0","42.0","35.0","31.0","42.0","35.0","108.0","0.0","48.0","48.0","73098818",Dra.GLORIA CLEOFE AGRAMONT CARRILLO,,"1109048.0","-16.515524","-68.1602927",
-68.20079,-16.54565,HOSPITAL MUNICIPAL BOLIVIANO COREANO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED COREA                <br>CODIGO  ESTABLECIMIENTO: 200161<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Público                       <br>NIVEL: 2do NIVEL <br>INSTITUCION: G.A.M.                             <br>AMBITO: U<br>ZONA O BARRIO: JANCO KALANI <br>DIRECCION DEL ESTABLECIMIENTO: TUNES Y COREA <br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 4<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 103<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 57<br>No LIC.ENF C/ITEM: 46<br>No AUX ENF C/ITEM: 68<br>No MEDICO C/CONTRATO: 15<br>No LIC ENF C/CONTRATO: 19<br>No AUX ENF C/CONTRATO: 19<br>TOTAL MEDICOS: 72<br>TOTAL LIC ENFERMERAS: 65<br>TOTAL AUX ENFERMERAS: 87<br>TOTAL RR HH BATA BLANCA: 224<br>OTROS RRHH C/ITEM: 60<br>OTROS RRHH C/CONTRATO: 101<br>TOTAL RR HH BATA GRIS: 161<br>TELEFONO ESTABLECIMIENTO: 2852644<br>NOMBRE DIRECTOR: Dra.LEONORA MARIA VISCARRA ARRATIA<br>CELULAR RESPONSABLE: 72569522<br>POBLAC PROYEC 2022: 1109048<br>LATITUD: -16.54565<br>LONGITUD: -68.20079,,,,,"-1","0","-1",,,LA PAZ    ,EL ALTO                       ,RED COREA                ,"200161.0",HOSPITAL SEGUNDO NIVEL,Público                       ,2do NIVEL ,G.A.M.                             ,U,JANCO KALANI ,TUNES Y COREA ,24 Hrs.,CONTINUO,"4.0","0.0","103.0","0.0","0.0","57.0","46.0","68.0","15.0","19.0","19.0","72.0","65.0","87.0","224.0","60.0","101.0","161.0","2852644",Dra.LEONORA MARIA VISCARRA ARRATIA,"7.2569522E7","1109048.0","-16.54565","-68.20079",
-68.178459,-16.534146,HOSPITAL OBRERO Nº 30,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED COREA                <br>CODIGO  ESTABLECIMIENTO: 200920<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Seguridad Social (CAJAS)      <br>NIVEL: 2do NIVEL <br>INSTITUCION: Caja Nacional de Salud             <br>AMBITO: U<br>ZONA O BARRIO: SANTIAGO SEGUNDO<br>DIRECCION DEL ESTABLECIMIENTO: C/ 13<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 16<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 195<br>No CAMAS UTI: 16<br>No CAMAS UCI: 7<br>No MEDICO C/ITEM: 0<br>No LIC.ENF C/ITEM: 0<br>No AUX ENF C/ITEM: 0<br>No MEDICO C/CONTRATO: 46<br>No LIC ENF C/CONTRATO: 39<br>No AUX ENF C/CONTRATO: 18<br>TOTAL MEDICOS: 46<br>TOTAL LIC ENFERMERAS: 39<br>TOTAL AUX ENFERMERAS: 18<br>TOTAL RR HH BATA BLANCA: 103<br>OTROS RRHH C/ITEM: 0<br>OTROS RRHH C/CONTRATO: 26<br>TOTAL RR HH BATA GRIS: 26<br>TELEFONO ESTABLECIMIENTO: 2813377<br>NOMBRE DIRECTOR: Dra.YASIT NESTOR CRUZ ARANO<br>CELULAR RESPONSABLE: <br>POBLAC PROYEC 2022: 1109048<br>LATITUD: -16.534146<br>LONGITUD: -68.178459,,,,,"-1","0","-1",,,LA PAZ    ,EL ALTO                       ,RED COREA                ,"200920.0",HOSPITAL SEGUNDO NIVEL,Seguridad Social (CAJAS)      ,2do NIVEL ,Caja Nacional de Salud             ,U,SANTIAGO SEGUNDO,C/ 13,24 Hrs.,CONTINUO,"16.0","0.0","195.0","16.0","7.0","0.0","0.0","0.0","46.0","39.0","18.0","46.0","39.0","18.0","103.0","0.0","26.0","26.0","2813377",Dra.YASIT NESTOR CRUZ ARANO,,"1109048.0","-16.534146","-68.178459",
-68.170823,-16.498108,HOSPITAL MUNICIPAL LOS ANDES,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED LOS ANDES            <br>CODIGO  ESTABLECIMIENTO: 200198<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Público                       <br>NIVEL: 2do NIVEL <br>INSTITUCION: G.A.M.                             <br>AMBITO: U<br>ZONA O BARRIO: LOS ANDES<br>DIRECCION DEL ESTABLECIMIENTO: ARTURO VALLE ESQUINA BALBOA S/N<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 1<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 54<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 41<br>No LIC.ENF C/ITEM: 27<br>No AUX ENF C/ITEM: 43<br>No MEDICO C/CONTRATO: 3<br>No LIC ENF C/CONTRATO: 4<br>No AUX ENF C/CONTRATO: 6<br>TOTAL MEDICOS: 44<br>TOTAL LIC ENFERMERAS: 31<br>TOTAL AUX ENFERMERAS: 49<br>TOTAL RR HH BATA BLANCA: 124<br>OTROS RRHH C/ITEM: 51<br>OTROS RRHH C/CONTRATO: 54<br>TOTAL RR HH BATA GRIS: 105<br>TELEFONO ESTABLECIMIENTO: 2841516 - 2840301<br>NOMBRE DIRECTOR: Dra. MIRIAM SVENKA GONZALES ROCABADO (A.I.)<br>CELULAR RESPONSABLE: 70151900<br>POBLAC PROYEC 2022: 1109048<br>LATITUD: -16.498108<br>LONGITUD: -68.170823,,,,,"-1","0","-1",,,LA PAZ    ,EL ALTO                       ,RED LOS ANDES            ,"200198.0",HOSPITAL SEGUNDO NIVEL,Público                       ,2do NIVEL ,G.A.M.                             ,U,LOS ANDES,ARTURO VALLE ESQUINA BALBOA S/N,24 Hrs.,CONTINUO,"1.0","0.0","54.0","0.0","0.0","41.0","27.0","43.0","3.0","4.0","6.0","44.0","31.0","49.0","124.0","51.0","54.0","105.0",2841516 - 2840301,Dra. MIRIAM SVENKA GONZALES ROCABADO (A.I.),"7.01519E7","1109048.0","-16.498108","-68.170823",
-67.726587,-16.196663,HOSPITAL GENERAL DE LOS YUNGAS COROICO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: COROICO                       <br>RED: RED RURAL  8             <br>CODIGO  ESTABLECIMIENTO: 200515<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Público                       <br>NIVEL: 2do NIVEL <br>INSTITUCION: G.A.M.                             <br>AMBITO: R<br>ZONA O BARRIO: ZONA /APANTO  OTB.Nº4<br>DIRECCION DEL ESTABLECIMIENTO: APANTO<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 3<br>No CAMAS OBSERVACION: 0<br>No CAMAS INTERNACION: 40<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 19<br>No LIC.ENF C/ITEM: 7<br>No AUX ENF C/ITEM: 8<br>No MEDICO C/CONTRATO: 10<br>No LIC ENF C/CONTRATO: 9<br>No AUX ENF C/CONTRATO: 6<br>TOTAL MEDICOS: 29<br>TOTAL LIC ENFERMERAS: 16<br>TOTAL AUX ENFERMERAS: 14<br>TOTAL RR HH BATA BLANCA: 59<br>OTROS RRHH C/ITEM: 27<br>OTROS RRHH C/CONTRATO: 12<br>TOTAL RR HH BATA GRIS: 39<br>TELEFONO ESTABLECIMIENTO: 22136002<br>NOMBRE DIRECTOR: Dr.RENE ANTONIO SANJINEZ JIMENEZ<br>CELULAR RESPONSABLE: 78863944<br>POBLAC PROYEC 2022: 16599<br>LATITUD: -16.196663<br>LONGITUD: -67.726587,,,,,"-1","0","-1",,,LA PAZ    ,COROICO                       ,RED RURAL  8             ,"200515.0",HOSPITAL SEGUNDO NIVEL,Público                       ,2do NIVEL ,G.A.M.                             ,R,ZONA /APANTO  OTB.Nº4,APANTO,24 Hrs.,CONTINUO,"3.0","0.0","40.0","0.0","0.0","19.0","7.0","8.0","10.0","9.0","6.0","29.0","16.0","14.0","59.0","27.0","12.0","39.0","22136002",Dr.RENE ANTONIO SANJINEZ JIMENEZ,"7.8863944E7","16599.0","-16.196663","-67.726587",
-68.6927,-16.0422,HOSP. ACHACACHI,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: ACHACACHI                     <br>RED: RED RURAL  4             <br>CODIGO  ESTABLECIMIENTO: 200208<br>TIPO: HOSPITAL SEGUNDO NIVEL<br>SUB SEC: Público                       <br>NIVEL: 2do NIVEL <br>INSTITUCION: G.A.M.                             <br>AMBITO: R<br>ZONA O BARRIO: Z/ NORTE CHURUBAMABA<br>DIRECCION DEL ESTABLECIMIENTO: C/BOLIVAR<br>HORARIO DE ATENCION: 24 Hrs.<br>HORARIO: CONTINUO<br>No CAMAS EMERGENCIA: 2<br>No CAMAS OBSERVACION: 2<br>No CAMAS INTERNACION: 30<br>No CAMAS UTI: 0<br>No CAMAS UCI: 0<br>No MEDICO C/ITEM: 7<br>No LIC.ENF C/ITEM: 3<br>No AUX ENF C/ITEM: 8<br>No MEDICO C/CONTRATO: 2<br>No LIC ENF C/CONTRATO: 6<br>No AUX ENF C/CONTRATO: 7<br>TOTAL MEDICOS: 9<br>TOTAL LIC ENFERMERAS: 9<br>TOTAL AUX ENFERMERAS: 15<br>TOTAL RR HH BATA BLANCA: 33<br>OTROS RRHH C/ITEM: 15<br>OTROS RRHH C/CONTRATO: 11<br>TOTAL RR HH BATA GRIS: 26<br>TELEFONO ESTABLECIMIENTO: 73729793<br>NOMBRE DIRECTOR: Dr.LIMBERT EDDY MAMANI MAMANI<br>CELULAR RESPONSABLE: 72014030<br>POBLAC PROYEC 2022: 35964<br>LATITUD: -16.0422<br>LONGITUD: -68.6927,,,,,"-1","0","-1",,,LA PAZ    ,ACHACACHI                     ,RED RURAL  4             ,"200208.0",HOSPITAL SEGUNDO NIVEL,Público                       ,2do NIVEL ,G.A.M.                             ,R,Z/ NORTE CHURUBAMABA,C/BOLIVAR,24 Hrs.,CONTINUO,"2.0","2.0","30.0","0.0","0.0","7.0","3.0","8.0","2.0","6.0","7.0","9.0","9.0","15.0","33.0","15.0","11.0","26.0","73729793",Dr.LIMBERT EDDY MAMANI MAMANI,"7.201403E7","35964.0","-16.0422","-68.6927",
